Order ID,Date,Product,Category,Region,Quantity,Unit Price,Discount,Revenue,Cost,Profit
10248,2025-05-01,Hoodie,Apparel,West,2,1454,0.05,2762.6,2199.963644222181,562.6363557778191
10249,2025-05-01,Wireless Earbuds,Electronics,South,5,4758,0.0,23790.0,18068.982129850672,5721.017870149328
10250,2025-05-01,Mixer Grinder,Home & Kitchen,East,2,2139,0.0,4278.0,2945.0013189250176,1332.9986810749824
10251,2025-05-01,Mixer Grinder,Home & Kitchen,North,1,3565,0.0,3565.0,2350.602770154763,1214.3972298452368
10252,2025-05-01,Hair Dryer,Beauty,North,4,629,0.0,2516.0,1826.8003631537372,689.1996368462628
10253,2025-05-01,Storage Set,Home & Kitchen,South,3,2452,0.0,7356.0,5214.4580993304435,2141.5419006695565
10254,2025-05-01,Body Lotion,Beauty,North,3,1129,0.0,3387.0,2338.1780782149926,1048.8219217850074
10255,2025-05-01,Mixer Grinder,Home & Kitchen,North,1,3560,0.0,3560.0,2119.115590696331,1440.8844093036691
10256,2025-05-01,Wireless Earbuds,Electronics,East,5,4012,0.1,18054.0,13368.158509347466,4685.841490652534
10257,2025-05-01,Coffee Maker,Home & Kitchen,East,4,2474,0.0,9896.0,6163.549382004475,3732.450617995525
10258,2025-05-01,Bluetooth Speaker,Electronics,North,4,2081,0.0,8324.0,4852.639589539255,3471.360410460745
10259,2025-05-01,Air Fryer,Home & Kitchen,East,5,6480,0.05,30780.0,17274.49540242419,13505.504597575811
10260,2025-05-01,Wireless Earbuds,Electronics,South,3,1925,0.15,4908.75,3546.878098582996,1361.8719014170042
10261,2025-05-01,Jeans,Apparel,West,3,3949,0.0,11847.0,8218.336723308794,3628.663276691206
10262,2025-05-01,Smart Watch,Electronics,North,4,7255,0.15,24667.0,18448.022757055987,6218.977242944013
10263,2025-05-01,Wireless Earbuds,Electronics,North,5,7277,0.1,32746.5,19576.854606637484,13169.645393362516
10264,2025-05-01,Running Shoes,Sports,East,2,3374,0.05,6410.599999999999,4386.370906381154,2024.2290936188456
10265,2025-05-01,Body Lotion,Beauty,East,1,1087,0.0,1087.0,831.3243389891774,255.67566101082264
10266,2025-05-01,T-Shirt,Apparel,East,5,2027,0.05,9628.25,5572.639672896987,4055.6103271030133
10267,2025-05-01,Moisturizer,Beauty,West,1,1612,0.1,1450.8,1104.4129122733705,346.3870877266295
10268,2025-05-01,Face Serum,Beauty,East,4,993,0.15,3376.2,2256.336518508161,1119.8634814918387
10269,2025-05-01,T-Shirt,Apparel,North,3,2088,0.1,5637.6,3283.656454050483,2353.9435459495176
10270,2025-05-01,Face Serum,Beauty,North,1,1210,0.05,1149.5,750.2939615042123,399.20603849578765
10271,2025-05-01,Face Serum,Beauty,North,1,2463,0.0,2463.0,1745.0519062383423,717.9480937616577
10272,2025-05-01,Smart Watch,Electronics,South,2,4789,0.05,9099.1,6336.960730484627,2762.1392695153736
10273,2025-05-01,Hoodie,Apparel,South,4,3376,0.1,12153.6,7041.892489056479,5111.707510943522
10274,2025-05-01,Power Bank,Electronics,North,4,7659,0.05,29104.199999999997,22017.86516355509,7086.334836444908
10275,2025-05-01,Dumbbell Set,Sports,West,3,1904,0.1,5140.8,3425.483476848255,1715.316523151745
10276,2025-06-01,T-Shirt,Apparel,West,1,2527,0.15,2147.95,1216.324362062565,931.6256379374349
10277,2025-06-01,Hoodie,Apparel,East,2,2057,0.05,3908.2999999999997,2420.5261620979563,1487.7738379020434
10278,2025-06-01,Coffee Maker,Home & Kitchen,North,4,1305,0.05,4959.0,3686.325622237661,1272.6743777623392
10279,2025-06-01,Power Bank,Electronics,South,1,6245,0.0,6245.0,4583.216869463055,1661.7831305369446
10280,2025-06-01,Wireless Earbuds,Electronics,East,1,2244,0.0,2244.0,1817.618135168945,426.38186483105505
10281,2025-06-01,Coffee Maker,Home & Kitchen,South,1,6491,0.0,6491.0,4679.6921063248155,1811.3078936751845
10282,2025-06-01,Jeans,Apparel,South,5,3473,0.05,16496.75,12608.64484321649,3888.1051567835093
10283,2025-06-01,Body Lotion,Beauty,South,1,2160,0.15,1836.0,1391.4769868087621,444.52301319123785
10284,2025-06-01,Hair Dryer,Beauty,North,4,549,0.1,1976.4,1541.2304184703423,435.16958152965776
10285,2025-06-01,Face Serum,Beauty,South,3,1962,0.05,5591.7,3329.095962270677,2262.604037729323
10286,2025-06-01,Dumbbell Set,Sports,North,5,1561,0.0,7805.0,5645.608641459116,2159.3913585408836
10287,2025-06-01,Body Lotion,Beauty,East,2,1468,0.0,2936.0,2086.053280428783,849.9467195712168
10288,2025-06-01,Mixer Grinder,Home & Kitchen,West,3,5558,0.05,15840.3,10441.388257248653,5398.9117427513465
10289,2025-06-01,Coffee Maker,Home & Kitchen,North,1,6294,0.0,6294.0,4852.994398727282,1441.0056012727182
10290,2025-06-01,Moisturizer,Beauty,South,5,1505,0.0,7525.0,5449.817627392875,2075.182372607125
10291,2025-06-01,Face Serum,Beauty,West,1,2414,0.0,2414.0,1729.9497965016149,684.0502034983851
10292,2025-06-01,Storage Set,Home & Kitchen,South,4,3764,0.0,15056.0,10883.160650048354,4172.839349951646
10293,2025-06-01,Power Bank,Electronics,South,3,4861,0.0,14583.0,9819.489796938411,4763.510203061589
10294,2025-06-01,Smart Watch,Electronics,East,4,4617,0.0,18468.0,15121.224099628078,3346.775900371922
10295,2025-06-01,Storage Set,Home & Kitchen,West,4,4819,0.15,16384.6,11820.492918007527,4564.107081992472
10296,2025-06-01,Running Shoes,Sports,West,2,3393,0.0,6786.0,5238.030202644449,1547.9697973555512
10297,2025-06-01,Power Bank,Electronics,West,4,4362,0.15,14830.8,9096.521042647102,5734.278957352897
10298,2025-06-01,Storage Set,Home & Kitchen,South,5,5143,0.1,23143.5,14251.473686220506,8892.026313779494
10299,2025-06-01,Body Lotion,Beauty,South,2,955,0.1,1719.0,1004.7256591596216,714.2743408403784
10300,2025-06-01,Hoodie,Apparel,West,2,3256,0.0,6512.0,4114.572400557315,2397.4275994426853
10301,2025-06-01,Smart Watch,Electronics,North,5,4617,0.15,19622.25,13726.285924810976,5895.964075189024
10302,2025-06-01,Storage Set,Home & Kitchen,South,2,4467,0.1,8040.6,4773.513955805399,3267.0860441946015
10303,2025-06-01,Running Shoes,Sports,South,4,1143,0.0,4572.0,3663.363956765036,908.6360432349638
10304,2025-06-01,Smart Watch,Electronics,North,3,5029,0.1,13578.300000000001,10650.483221927218,2927.8167780727836
10305,2025-06-01,Fitness Band,Sports,East,4,972,0.0,3888.0,2162.4330217069323,1725.5669782930677
10306,2025-06-01,Bluetooth Speaker,Electronics,South,4,7897,0.05,30008.6,23168.732365307078,6839.867634692921
10307,2025-06-01,Smart Watch,Electronics,North,4,1894,0.05,7197.2,5136.557383766961,2060.642616233039
10308,2025-06-01,Yoga Mat,Sports,West,3,3430,0.0,10290.0,6066.170862424377,4223.829137575623
10309,2025-06-01,Storage Set,Home & Kitchen,North,2,2163,0.0,4326.0,3504.2377126383867,821.7622873616133
10310,2025-06-01,Body Lotion,Beauty,West,4,1042,0.05,3959.6,2647.6584302239353,1311.9415697760646
10311,2025-06-01,Smart Watch,Electronics,West,5,5938,0.05,28205.5,20464.62166614175,7740.878333858251
10312,2025-06-01,Bluetooth Speaker,Electronics,North,3,3753,0.05,10696.05,6050.800673527413,4645.249326472586
10313,2025-06-01,T-Shirt,Apparel,East,1,1682,0.0,1682.0,989.7011282956033,692.2988717043967
10314,2025-06-01,Smart Watch,Electronics,South,3,8206,0.05,23387.1,13256.24761825285,10130.852381747149
10315,2025-06-01,Hair Dryer,Beauty,West,1,2648,0.05,2515.6,1591.591134281716,924.0088657182839
10316,2025-06-01,Body Lotion,Beauty,South,2,2008,0.1,3614.4,2426.859441368943,1187.5405586310571
10317,2025-06-01,Bluetooth Speaker,Electronics,East,4,4829,0.1,17384.4,13004.850376106544,4379.5496238934575
10318,2025-06-01,Dumbbell Set,Sports,East,2,3193,0.1,5747.400000000001,4064.446458676102,1682.9535413238987
10319,2025-06-01,Fitness Band,Sports,East,5,3984,0.0,19920.0,12253.277919553373,7666.722080446627
10320,2025-06-01,Hoodie,Apparel,North,5,1371,0.05,6512.25,3774.6874811561447,2737.5625188438553
10321,2025-06-01,Hair Dryer,Beauty,North,4,2291,0.0,9164.0,6248.245280510245,2915.754719489755
10322,2025-06-01,Power Bank,Electronics,West,4,2393,0.05,9093.4,5924.257683679025,3169.1423163209747
10323,2025-06-01,Mixer Grinder,Home & Kitchen,South,5,3644,0.0,18220.0,10523.514396197294,7696.4856038027065
10324,2025-06-01,Face Serum,Beauty,North,2,1071,0.0,2142.0,1339.6695236770038,802.3304763229962
10325,2025-06-01,Sneakers,Apparel,West,5,4055,0.05,19261.25,14022.682298203255,5238.567701796745
10326,2025-06-01,Sneakers,Apparel,North,1,3703,0.05,3517.85,2772.9946845042923,744.8553154957076
10327,2025-06-01,Power Bank,Electronics,North,5,2831,0.0,14155.0,8109.312366524653,6045.687633475347
10328,2025-06-01,Yoga Mat,Sports,East,3,3611,0.0,10833.0,7445.6986494981165,3387.3013505018835
10329,2025-06-01,Coffee Maker,Home & Kitchen,South,4,2874,0.15,9771.6,7860.520846667255,1911.0791533327456
10330,2025-06-01,Running Shoes,Sports,East,2,1672,0.05,3176.7999999999997,2402.869949803423,773.9300501965768
10331,2025-07-01,Smart Watch,Electronics,East,4,3046,0.1,10965.6,6705.655779728897,4259.944220271103
10332,2025-07-01,Jeans,Apparel,South,3,2527,0.05,7201.95,5467.368414245365,1734.581585754635
10333,2025-07-01,Moisturizer,Beauty,East,2,2301,0.1,4141.8,2605.448784134175,1536.351215865825
10334,2025-07-01,Hoodie,Apparel,North,5,2907,0.1,13081.5,10061.999950383306,3019.500049616694
10335,2025-07-01,Hair Dryer,Beauty,South,1,1435,0.05,1363.25,784.7591686358401,578.4908313641599
10336,2025-07-01,Mixer Grinder,Home & Kitchen,West,2,4897,0.15,8324.9,5119.7055443182935,3205.194455681706
10337,2025-07-01,Power Bank,Electronics,East,1,5788,0.0,5788.0,4458.529238342596,1329.4707616574042
10338,2025-07-01,T-Shirt,Apparel,West,1,3690,0.0,3690.0,2781.7482736099173,908.2517263900827
10339,2025-07-01,Storage Set,Home & Kitchen,South,4,2959,0.0,11836.0,8251.553425257323,3584.4465747426766
10340,2025-07-01,Hoodie,Apparel,West,5,1469,0.0,7345.0,5479.477058487338,1865.5229415126623
10341,2025-07-01,Running Shoes,Sports,East,3,5083,0.0,15249.0,10089.080607531929,5159.919392468071
10342,2025-07-01,Yoga Mat,Sports,West,3,1602,0.0,4806.0,2839.979447959597,1966.020552040403
10343,2025-07-01,Power Bank,Electronics,East,1,5100,0.0,5100.0,3440.5646422760506,1659.4353577239494
10344,2025-07-01,Wireless Earbuds,Electronics,West,5,2314,0.15,9834.5,5672.324095505429,4162.175904494571
10345,2025-07-01,Mixer Grinder,Home & Kitchen,South,3,3720,0.05,10602.0,7929.545907736785,2672.454092263215
10346,2025-07-01,Hair Dryer,Beauty,South,1,2659,0.1,2393.1,1674.3112571617187,718.7887428382812
10347,2025-07-01,Smart Watch,Electronics,South,4,4056,0.0,16224.0,12206.569003806275,4017.430996193725
10348,2025-07-01,Fitness Band,Sports,East,3,4795,0.05,13665.75,7976.3265032739455,5689.4234967260545
10349,2025-07-01,Storage Set,Home & Kitchen,West,2,2213,0.05,4204.7,2757.0719878446457,1447.628012155354
10350,2025-07-01,Storage Set,Home & Kitchen,East,5,3285,0.0,16425.0,9837.855676649635,6587.144323350365
10351,2025-07-01,Air Fryer,Home & Kitchen,East,4,4492,0.05,17069.6,9687.176727424348,7382.42327257565
10352,2025-07-01,Hair Dryer,Beauty,West,4,661,0.05,2511.7999999999997,1789.8567457573758,721.9432542426239
10353,2025-07-01,Bluetooth Speaker,Electronics,North,3,6301,0.05,17957.85,13493.525012995551,4464.324987004447
10354,2025-07-01,T-Shirt,Apparel,East,4,2766,0.0,11064.0,6525.681983979148,4538.318016020852
10355,2025-07-01,Coffee Maker,Home & Kitchen,North,2,2030,0.0,4060.0,2888.7745673526706,1171.2254326473294
10356,2025-07-01,Running Shoes,Sports,North,4,2736,0.0,10944.0,7903.093390117792,3040.9066098822077
10357,2025-07-01,Coffee Maker,Home & Kitchen,East,4,1274,0.1,4586.400000000001,3699.318890711034,887.0811092889667
10358,2025-07-01,Power Bank,Electronics,North,2,3897,0.0,7794.0,5760.296218415861,2033.7037815841386
10359,2025-07-01,Moisturizer,Beauty,North,1,2400,0.1,2160.0,1220.7385755123337,939.2614244876663
10360,2025-07-01,Hoodie,Apparel,East,5,2072,0.05,9842.0,6691.0307520411625,3150.9692479588375
10361,2025-07-01,Storage Set,Home & Kitchen,North,4,2825,0.0,11300.0,8435.942825576958,2864.057174423042
10362,2025-07-01,Air Fryer,Home & Kitchen,West,1,3859,0.1,3473.1,2059.2190684257566,1413.8809315742433
10363,2025-07-01,Body Lotion,Beauty,North,4,2187,0.05,8310.6,4600.903644151333,3709.6963558486677
10364,2025-07-01,Mixer Grinder,Home & Kitchen,South,4,6198,0.0,24792.0,19701.923161274935,5090.076838725065
10365,2025-07-01,Power Bank,Electronics,West,2,2004,0.0,4008.0,2373.6301334532354,1634.3698665467646
10366,2025-07-01,Jeans,Apparel,West,2,2997,0.05,5694.3,3663.7041971364024,2030.5958028635978
10367,2025-07-01,Coffee Maker,Home & Kitchen,East,2,1871,0.05,3554.8999999999996,2879.883136030152,675.0168639698477
10368,2025-07-01,Hair Dryer,Beauty,North,2,1395,0.05,2650.5,1811.643004394364,838.856995605636
10369,2025-07-01,T-Shirt,Apparel,East,2,3731,0.0,7462.0,4726.047706223712,2735.9522937762877
10370,2025-07-01,Sneakers,Apparel,North,5,1124,0.0,5620.0,4183.540199384807,1436.4598006151928
10371,2025-07-01,Air Fryer,Home & Kitchen,East,1,5888,0.15,5004.8,3059.937542119498,1944.862457880502
10372,2025-07-01,Coffee Maker,Home & Kitchen,North,1,5824,0.05,5532.8,3380.8711298999424,2151.928870100058
10373,2025-07-01,Hoodie,Apparel,North,5,2237,0.05,10625.75,6464.115745892122,4161.634254107878
10374,2025-07-01,Power Bank,Electronics,West,3,6532,0.1,17636.4,11083.747978737578,6552.652021262424
10375,2025-07-01,Dumbbell Set,Sports,West,3,1510,0.0,4530.0,3453.1968656666104,1076.8031343333896
10376,2025-07-01,Bluetooth Speaker,Electronics,North,4,2977,0.0,11908.0,8982.47717102987,2925.52282897013
10377,2025-07-01,Body Lotion,Beauty,West,5,2626,0.1,11817.0,9277.00881716754,2539.9911828324603
10378,2025-07-01,Wireless Earbuds,Electronics,West,2,5667,0.1,10200.6,5685.153479177431,4515.446520822569
10379,2025-07-01,Smart Watch,Electronics,East,4,3377,0.05,12832.599999999999,7423.375486557133,5409.224513442866
10380,2025-07-01,Face Serum,Beauty,East,2,1950,0.1,3510.0,2844.534524901799,665.4654750982008
10381,2025-07-01,Smart Watch,Electronics,West,4,2275,0.1,8190.0,5115.795510387064,3074.2044896129364
10382,2025-07-01,Air Fryer,Home & Kitchen,East,2,5763,0.05,10949.699999999999,6513.201998835595,4436.498001164404
10383,2025-07-01,Face Serum,Beauty,East,3,2149,0.0,6447.0,4428.468785987535,2018.5312140124652
10384,2025-07-01,Hair Dryer,Beauty,West,5,2415,0.1,10867.5,6896.01275424274,3971.48724575726
10385,2025-07-01,Dumbbell Set,Sports,South,3,3491,0.0,10473.0,7851.892857341603,2621.1071426583967
10386,2025-08-01,Air Fryer,Home & Kitchen,East,5,3110,0.0,15550.0,11597.191523393001,3952.8084766069987
10387,2025-08-01,Storage Set,Home & Kitchen,South,2,2794,0.0,5588.0,3092.4217218386266,2495.5782781613734
10388,2025-08-01,Face Serum,Beauty,West,1,2439,0.1,2195.1,1254.3674563664767,940.7325436335232
10389,2025-08-01,Yoga Mat,Sports,West,5,1164,0.1,5238.0,3645.722975925856,1592.2770240741438
10390,2025-08-01,Fitness Band,Sports,North,3,3890,0.05,11086.5,7037.670450995469,4048.829549004531
10391,2025-08-01,Smart Watch,Electronics,East,4,6371,0.05,24209.8,14912.55369658209,9297.246303417909
10392,2025-08-01,Smart Watch,Electronics,South,1,2780,0.0,2780.0,2208.5631216329693,571.4368783670307
10393,2025-08-01,Dumbbell Set,Sports,South,3,3226,0.05,9194.1,5931.493034088432,3262.6069659115683
10394,2025-08-01,Jeans,Apparel,South,3,1630,0.0,4890.0,3665.59083883805,1224.4091611619501
10395,2025-08-01,Bluetooth Speaker,Electronics,West,4,2870,0.0,11480.0,8966.443207704375,2513.556792295625
10396,2025-08-01,Power Bank,Electronics,East,3,8459,0.1,22839.3,13890.703859717183,8948.596140282816
10397,2025-08-01,Air Fryer,Home & Kitchen,East,1,4900,0.0,4900.0,3699.486073839495,1200.513926160505
10398,2025-08-01,T-Shirt,Apparel,East,1,2487,0.05,2362.65,1465.4985208876458,897.1514791123543
10399,2025-08-01,Jeans,Apparel,East,3,2077,0.0,6231.0,4201.542944721985,2029.457055278015
10400,2025-08-01,Sneakers,Apparel,South,3,2382,0.15,6074.099999999999,3522.337548099311,2551.7624519006886
10401,2025-08-01,Air Fryer,Home & Kitchen,West,2,2950,0.0,5900.0,4372.347503844676,1527.6524961553241
10402,2025-08-01,Jeans,Apparel,South,3,3031,0.0,9093.0,7364.955335756012,1728.0446642439883
10403,2025-08-01,Running Shoes,Sports,West,1,2431,0.05,2309.45,1550.6972835446013,758.7527164553985
10404,2025-08-01,Wireless Earbuds,Electronics,North,4,4312,0.0,17248.0,9544.165100782006,7703.8348992179945
10405,2025-08-01,Air Fryer,Home & Kitchen,South,3,6116,0.0,18348.0,11577.187281641143,6770.812718358857
10406,2025-08-01,Fitness Band,Sports,East,4,1887,0.1,6793.2,4961.123309005278,1832.0766909947215
10407,2025-08-01,Face Serum,Beauty,West,5,1585,0.1,7132.5,3989.6421329051936,3142.8578670948064
10408,2025-08-01,Body Lotion,Beauty,South,2,1992,0.05,3784.7999999999997,2146.6743906363827,1638.125609363617
10409,2025-08-01,Jeans,Apparel,West,1,3760,0.0,3760.0,2991.4531470920283,768.5468529079717
10410,2025-08-01,Face Serum,Beauty,South,1,1531,0.05,1454.45,968.9769896741684,485.47301032583164
10411,2025-08-01,Storage Set,Home & Kitchen,South,1,5954,0.1,5358.6,3588.721959164125,1769.8780408358753
10412,2025-08-01,Hair Dryer,Beauty,South,4,1004,0.1,3614.4,2219.628472585353,1394.7715274146472
10413,2025-08-01,Body Lotion,Beauty,West,4,1078,0.05,4096.4,3304.3339590298133,792.0660409701864
10414,2025-08-01,Hair Dryer,Beauty,North,1,1610,0.0,1610.0,1273.0263627915383,336.9736372084617
10415,2025-08-01,Wireless Earbuds,Electronics,West,2,6178,0.0,12356.0,7719.285748508732,4636.714251491268
10416,2025-08-01,T-Shirt,Apparel,North,1,1566,0.0,1566.0,1119.5500296522562,446.44997034774383
10417,2025-08-01,Storage Set,Home & Kitchen,North,5,5996,0.0,29980.0,16551.037278682423,13428.962721317577
10418,2025-08-01,Bluetooth Speaker,Electronics,West,4,6497,0.05,24688.6,16501.99335858844,8186.606641411559
10419,2025-08-01,Smart Watch,Electronics,East,1,3600,0.1,3240.0,2030.9351015821828,1209.0648984178172
10420,2025-08-01,Yoga Mat,Sports,East,3,1082,0.1,2921.4,1996.0686845475182,925.3313154524819
10421,2025-08-01,Running Shoes,Sports,East,5,3074,0.0,15370.0,10090.951256122673,5279.048743877327
10422,2025-08-01,Storage Set,Home & Kitchen,West,5,2332,0.05,11077.0,7017.61883085683,4059.38116914317
10423,2025-08-01,Jeans,Apparel,West,2,1219,0.1,2194.2000000000003,1208.0563882280615,986.1436117719388
10424,2025-08-01,Running Shoes,Sports,East,1,2775,0.05,2636.25,1531.4283696798357,1104.8216303201643
10425,2025-08-01,Coffee Maker,Home & Kitchen,West,2,2974,0.0,5948.0,4477.761897658407,1470.2381023415928
10426,2025-08-01,Smart Watch,Electronics,East,1,5806,0.0,5806.0,4206.133285861437,1599.866714138563
10427,2025-08-01,Hair Dryer,Beauty,East,5,1789,0.05,8497.75,4992.387829749221,3505.362170250779
10428,2025-08-01,Bluetooth Speaker,Electronics,West,3,4955,0.05,14121.75,10592.229532187557,3529.520467812443
10429,2025-08-01,Hair Dryer,Beauty,West,2,1604,0.05,3047.6,2114.342682717255,933.2573172827451
10430,2025-08-01,Coffee Maker,Home & Kitchen,North,2,2436,0.1,4384.8,2667.4223468318764,1717.3776531681237
10431,2025-08-01,Storage Set,Home & Kitchen,North,4,3524,0.05,13391.199999999999,8919.629121757676,4471.570878242323
10432,2025-08-01,Hair Dryer,Beauty,North,5,2521,0.1,11344.5,7606.864675030792,3737.6353249692083
10433,2025-08-01,Running Shoes,Sports,East,4,4143,0.15,14086.199999999999,9386.564883562485,4699.635116437514
10434,2025-08-01,Storage Set,Home & Kitchen,West,2,2341,0.1,4213.8,3100.806288068985,1112.9937119310152
10435,2025-08-01,Storage Set,Home & Kitchen,West,5,1206,0.0,6030.0,4765.666982982758,1264.3330170172421
10436,2025-08-01,Storage Set,Home & Kitchen,East,5,4473,0.05,21246.75,15339.380664613022,5907.3693353869785
10437,2025-08-01,Coffee Maker,Home & Kitchen,East,3,6112,0.0,18336.0,14278.750414416814,4057.2495855831858
10438,2025-08-01,Body Lotion,Beauty,West,4,1332,0.0,5328.0,3171.157017703905,2156.842982296095
10439,2025-08-01,Hoodie,Apparel,West,3,2822,0.0,8466.0,4883.286961098446,3582.713038901554
10440,2025-08-01,Bluetooth Speaker,Electronics,West,3,3057,0.0,9171.0,5819.601947474132,3351.3980525258676
10441,2025-09-01,Wireless Earbuds,Electronics,South,2,8428,0.1,15170.4,9860.869018959545,5309.530981040454
10442,2025-09-01,Coffee Maker,Home & Kitchen,East,4,1985,0.1,7146.0,5828.874677361533,1317.125322638467
10443,2025-09-01,Coffee Maker,Home & Kitchen,South,4,3136,0.0,12544.0,8052.0502756575,4491.9497243425
10444,2025-09-01,Face Serum,Beauty,North,1,2432,0.05,2310.4,1746.0004459174186,564.3995540825815
10445,2025-09-01,Jeans,Apparel,East,2,2077,0.0,4154.0,2502.9862027714507,1651.0137972285493
10446,2025-09-01,Smart Watch,Electronics,East,4,3356,0.15,11410.4,7993.913813581745,3416.486186418255
10447,2025-09-01,Storage Set,Home & Kitchen,East,5,6204,0.05,29469.0,20097.92915537477,9371.070844625228
10448,2025-09-01,Air Fryer,Home & Kitchen,East,4,3351,0.0,13404.0,10240.398319225162,3163.6016807748383
10449,2025-09-01,Coffee Maker,Home & Kitchen,North,4,1856,0.1,6681.6,5311.033849307923,1370.566150692077
10450,2025-09-01,Bluetooth Speaker,Electronics,North,2,2066,0.0,4132.0,2784.0834819064467,1347.9165180935533
10451,2025-09-01,Smart Watch,Electronics,East,4,2776,0.05,10548.8,7131.317509600016,3417.4824903999834
10452,2025-09-01,Smart Watch,Electronics,North,3,3994,0.05,11382.9,6548.486225366393,4834.413774633606
10453,2025-09-01,Dumbbell Set,Sports,East,2,2510,0.0,5020.0,3793.541268593331,1226.458731406669
10454,2025-09-01,Coffee Maker,Home & Kitchen,West,1,5025,0.1,4522.5,3579.568655824149,942.9313441758509
10455,2025-09-01,Storage Set,Home & Kitchen,East,4,2102,0.15,7146.8,4317.5828422461655,2829.2171577538347
10456,2025-09-01,Power Bank,Electronics,North,1,4184,0.1,3765.6,2979.0955287046404,786.5044712953595
10457,2025-09-01,Smart Watch,Electronics,East,3,6932,0.15,17676.6,10775.678019319797,6900.921980680201
10458,2025-09-01,Dumbbell Set,Sports,West,5,4806,0.05,22828.5,13384.292134957195,9444.207865042805
10459,2025-09-01,Storage Set,Home & Kitchen,West,2,4952,0.0,9904.0,6010.641929778011,3893.358070221989
10460,2025-09-01,Jeans,Apparel,East,3,4141,0.05,11801.849999999999,9130.93450845996,2670.9154915400377
10461,2025-09-01,Coffee Maker,Home & Kitchen,East,1,4563,0.1,4106.7,3079.7315993952498,1026.96840060475
10462,2025-09-01,Power Bank,Electronics,West,5,4035,0.05,19166.25,14506.001264174718,4660.248735825282
10463,2025-09-01,Hoodie,Apparel,East,1,1501,0.0,1501.0,990.7149641865133,510.28503581348673
10464,2025-09-01,Mixer Grinder,Home & Kitchen,East,3,4855,0.0,14565.0,11189.175375121766,3375.8246248782343
10465,2025-09-01,Hoodie,Apparel,North,5,2830,0.05,13442.5,8480.641138991636,4961.858861008364
10466,2025-09-01,Bluetooth Speaker,Electronics,South,2,8265,0.0,16530.0,10889.563747717722,5640.436252282278
10467,2025-09-01,Storage Set,Home & Kitchen,South,3,4151,0.0,12453.0,7361.329301952502,5091.670698047498
10468,2025-09-01,Smart Watch,Electronics,North,5,5678,0.0,28390.0,20523.941006090496,7866.058993909504
10469,2025-09-01,T-Shirt,Apparel,East,5,4084,0.1,18378.0,11039.987504863588,7338.012495136412
10470,2025-09-01,Fitness Band,Sports,South,2,2489,0.0,4978.0,3655.3785023575256,1322.6214976424744
10471,2025-09-01,Power Bank,Electronics,South,4,1852,0.1,6667.2,4661.541301473507,2005.658698526493
10472,2025-09-01,Face Serum,Beauty,East,2,1535,0.05,2916.5,1827.9280558462378,1088.5719441537622
10473,2025-09-01,Smart Watch,Electronics,East,3,7635,0.0,22905.0,13233.181155054146,9671.818844945854
10474,2025-09-01,Wireless Earbuds,Electronics,South,2,4967,0.05,9437.3,7472.890294257429,1964.4097057425706
10475,2025-09-01,Body Lotion,Beauty,North,5,1388,0.0,6940.0,5561.296757767543,1378.7032422324573
10476,2025-09-01,Jeans,Apparel,East,1,2646,0.1,2381.4,1677.4307123978006,703.9692876021995
10477,2025-09-01,Jeans,Apparel,North,3,2924,0.0,8772.0,7042.22047390671,1729.7795260932899
10478,2025-09-01,Face Serum,Beauty,South,2,2448,0.0,4896.0,3529.1944867553507,1366.8055132446493
10479,2025-09-01,Dumbbell Set,Sports,East,5,4888,0.1,21996.0,13183.4775539264,8812.5224460736
10480,2025-09-01,Bluetooth Speaker,Electronics,North,4,6326,0.15,21508.399999999998,13391.589442906872,8116.810557093126
10481,2025-09-01,Coffee Maker,Home & Kitchen,West,5,4057,0.0,20285.0,13887.397340352794,6397.602659647206
10482,2025-09-01,Storage Set,Home & Kitchen,North,3,4574,0.0,13722.0,9897.603392838075,3824.396607161925
10483,2025-09-01,Yoga Mat,Sports,West,1,3157,0.05,2999.1499999999996,1986.2330500304265,1012.9169499695731
10484,2025-09-01,Yoga Mat,Sports,North,3,4793,0.1,12941.1,7871.423859888412,5069.676140111588
10485,2025-09-01,Face Serum,Beauty,North,2,2251,0.15,3826.7,2234.584446241189,1592.1155537588106
10486,2025-09-01,Dumbbell Set,Sports,West,4,4120,0.05,15656.0,10589.743733776411,5066.256266223589
10487,2025-09-01,Face Serum,Beauty,West,3,2774,0.05,7905.9,6105.675545729296,1800.224454270704
10488,2025-09-01,Yoga Mat,Sports,West,5,4557,0.0,22785.0,14863.917632727318,7921.082367272682
10489,2025-09-01,Mixer Grinder,Home & Kitchen,North,4,5693,0.0,22772.0,15554.948325600057,7217.051674399943
10490,2025-09-01,Air Fryer,Home & Kitchen,West,4,5836,0.05,22176.8,17966.41909063528,4210.380909364718
10491,2025-09-01,Moisturizer,Beauty,North,4,618,0.1,2224.8,1687.930842477055,536.8691575229452
10492,2025-09-01,Moisturizer,Beauty,West,3,2205,0.1,5953.5,4571.8831327594935,1381.6168672405065
10493,2025-09-01,Smart Watch,Electronics,East,5,6560,0.1,29520.0,20364.35259008034,9155.64740991966
10494,2025-09-01,Mixer Grinder,Home & Kitchen,West,3,5779,0.05,16470.149999999998,12968.577680042537,3501.5723199574604
10495,2025-09-01,Body Lotion,Beauty,East,1,1979,0.0,1979.0,1169.8433057131392,809.1566942868608
10496,2025-10-01,T-Shirt,Apparel,North,5,3357,0.05,15945.75,10808.320168646325,5137.429831353675
